Date,Open,High,Low,Close,Adj Close,Volume
2018-04-15,542960.062500,656988.687500,476390.437500,533239.437500,533239.437500,5055643
2018-04-16,531547.687500,562645.312500,480344.250000,485460.687500,485460.687500,2101073
2018-04-17,515702.656250,522212.218750,476937.968750,487542.781250,487542.781250,3624880
2018-04-18,457110.593750,566545.437500,457110.593750,566545.437500,566545.437500,2563051
2018-04-19,558379.687500,589430.750000,518912.656250,537585.437500,537585.437500,3273895
2018-04-20,551436.875000,663491.500000,441898.968750,573492.812500,573492.812500,3145608
2018-04-21,550521.937500,586713.437500,538245.062500,586713.437500,586713.437500,1849320
2018-04-22,539056.875000,578240.125000,513878.062500,551432.750000,551432.750000,2871310
2018-04-23,545080.750000,640059.937500,545080.750000,610333.375000,610333.375000,3286034
2018-04-24,638783.000000,638783.000000,556082.187500,561953.062500,561953.062500,4042128
2018-04-25,577641.375000,622160.000000,552130.625000,622160.000000,622160.000000,4765745
2018-04-26,616382.812500,645139.875000,581536.375000,639149.312500,639149.312500,1146633
2018-04-27,630854.625000,636037.375000,572541.375000,636037.375000,636037.375000,861830
2018-04-28,634179.000000,965055.000000,578391.187500,631336.125000,631336.125000,535751
2018-04-29,638273.875000,638273.875000,638273.875000,638273.875000,638273.875000,0
2018-04-30,624860.875000,624860.875000,624860.875000,624860.875000,624860.875000,0
2018-05-01,621160.750000,621160.750000,621160.750000,621160.750000,621160.750000,0
2018-05-02,578609.125000,592247.312500,542470.875000,592247.312500,592247.312500,2511128
2018-05-03,671620.500000,671620.500000,671620.500000,671620.500000,671620.500000,327012
2018-05-04,657492.562500,657492.562500,657492.562500,657492.562500,657492.562500,0
2018-05-05,661296.250000,661296.250000,661296.250000,661296.250000,661296.250000,0
2018-05-06,675967.562500,675967.562500,675967.562500,675967.562500,675967.562500,0
2018-05-07,666186.687500,666186.687500,666186.687500,666186.687500,666186.687500,0
2018-05-08,651248.000000,651248.000000,632865.250000,632865.250000,632865.250000,379086
2018-05-09,635927.500000,635927.500000,635927.500000,635927.500000,635927.500000,0
2018-05-10,633886.000000,633886.000000,633886.000000,633886.000000,633886.000000,0
2018-05-11,631844.500000,675205.187500,551541.250000,589523.250000,589523.250000,4005810
2018-05-12,565713.750000,647935.187500,564548.875000,564548.875000,564548.875000,484382
2018-05-13,565499.312500,565499.312500,565499.312500,565499.312500,565499.312500,0
2018-05-14,570726.625000,570726.625000,570726.625000,570726.625000,570726.625000,0
2018-05-15,561222.437500,561222.437500,561222.437500,561222.437500,561222.437500,0
2018-05-16,572627.437500,632257.500000,572627.437500,632255.437500,632255.437500,207822
2018-05-17,612453.875000,612453.875000,554618.562500,600432.625000,600432.625000,575874
2018-05-18,597402.687500,611164.625000,537289.250000,611164.625000,611164.625000,1920279
2018-05-19,615297.625000,621987.625000,570190.562500,570190.562500,570190.562500,223115
2018-05-20,575935.500000,629444.000000,550044.187500,602654.875000,602654.875000,5436549
2018-05-21,622192.312500,639754.187500,562878.125000,620937.875000,620937.875000,1701990
2018-05-22,604437.437500,870019.437500,540136.250000,540136.250000,540136.250000,1247714
2018-05-23,523919.718750,880418.687500,511446.468750,636300.000000,636300.000000,1982710
2018-05-24,573048.625000,577691.125000,517535.125000,517535.125000,517535.125000,2837645
2018-05-25,507793.281250,568579.500000,495901.156250,568579.500000,568579.500000,1890526
2018-05-26,584941.500000,584941.500000,505840.281250,505840.281250,505840.281250,1287363
2018-05-27,521426.906250,587650.125000,521426.500000,587650.125000,587650.125000,367281
2018-05-28,559666.812500,613272.000000,469844.625000,509664.937500,509664.937500,2024898
2018-05-29,510823.281250,868549.500000,510823.281250,868549.500000,868549.500000,1186438
2018-05-30,549763.187500,562852.812500,500397.781250,562852.812500,562852.812500,1552348
2018-05-31,503718.156250,563762.000000,501556.625000,502995.000000,502995.000000,848552
2018-06-01,500284.500000,558505.750000,500284.500000,558505.750000,558505.750000,1687804
2018-06-02,538620.875000,560014.687500,499595.156250,560014.687500,560014.687500,2182937
2018-06-03,569003.687500,575397.000000,492317.656250,575397.000000,575397.000000,6030160
2018-06-04,569488.500000,569488.500000,487938.250000,546708.937500,546708.937500,252579
2018-06-05,499368.468750,550199.125000,499368.468750,509748.531250,509748.531250,2178155
2018-06-06,514195.187500,578124.000000,506243.156250,506243.156250,506243.156250,1957136
2018-06-07,546430.187500,577215.000000,502932.312500,509206.375000,509206.375000,2241017
2018-06-08,506399.718750,561277.187500,502439.593750,540867.000000,540867.000000,3214372
2018-06-09,552429.500000,552429.625000,455221.656250,475940.343750,475940.343750,1123695
2018-06-10,477416.125000,522775.093750,466317.875000,522775.093750,522775.093750,1922244
2018-06-11,534895.062500,534896.000000,487422.375000,487422.375000,487422.375000,3545023
2018-06-12,487790.531250,533961.750000,438736.656250,533961.750000,533961.750000,2504280
2018-06-13,515827.187500,515827.187500,415611.781250,514404.468750,514404.468750,1627575
2018-06-14,470207.406250,522097.281250,455266.750000,463569.093750,463569.093750,1436600
2018-06-15,461095.781250,520629.750000,451985.437500,452493.343750,452493.343750,1117658
2018-06-16,450759.656250,452377.906250,438509.875000,438509.875000,438509.875000,376811
2018-06-17,437160.625000,510494.406250,437160.625000,505258.562500,505258.562500,1038306
2018-06-18,489274.312500,494344.500000,436820.687500,494344.500000,494344.500000,3264156
2018-06-19,496707.906250,504349.562500,434227.375000,504349.562500,504349.562500,1872145
2018-06-20,455491.843750,502392.531250,416012.250000,471476.562500,471476.562500,1448847
2018-06-21,482913.000000,489040.312500,401744.937500,489040.312500,489040.312500,1651978
2018-06-22,485677.906250,485677.906250,393834.750000,446420.000000,446420.000000,583024
2018-06-23,463246.593750,463246.593750,347230.968750,380633.562500,380633.562500,1178441
2018-06-24,438465.468750,508605.687500,373227.031250,508605.687500,508605.687500,2916853
2018-06-25,527290.687500,527290.687500,405111.500000,405111.500000,405111.500000,1396419
2018-06-26,399369.312500,477669.406250,399369.312500,477669.406250,477669.406250,1168379
2018-06-27,399656.406250,478012.812500,399656.406250,478012.812500,478012.812500,547324
2018-06-28,425108.562500,483927.375000,359287.250000,359287.250000,359287.250000,755581
2018-06-29,354750.375000,497728.000000,354750.375000,355449.468750,355449.468750,1693716
2018-06-30,354692.125000,496667.500000,354692.125000,445471.000000,445471.000000,817439
2018-07-01,440715.062500,519443.000000,388073.968750,408012.968750,408012.968750,722590
2018-07-02,413590.125000,526543.312500,397248.812500,397248.812500,397248.812500,1750675
2018-07-03,402033.156250,455712.000000,352742.656250,352742.656250,352742.656250,1761596
2018-07-04,349240.250000,455551.500000,349240.250000,448217.062500,448217.062500,4411352
2018-07-05,410636.093750,525421.750000,395445.093750,405068.312500,405068.312500,6209697
2018-07-06,445593.281250,455211.812500,404545.812500,444593.750000,444593.750000,1679675
2018-07-07,439494.468750,473338.437500,304026.750000,461083.812500,461083.812500,2888690
2018-07-08,311526.937500,481473.125000,311526.937500,461318.781250,461318.781250,842368
2018-07-09,475357.500000,490065.718750,421472.250000,463222.187500,463222.187500,1526317
2018-07-10,456222.937500,469285.687500,393272.500000,393272.500000,393272.500000,9580117
2018-07-11,397934.718750,512928.500000,397934.718750,507471.000000,507471.000000,734310
2018-07-12,404943.937500,509563.875000,404943.937500,509563.875000,509563.875000,1034924
2018-07-13,417763.656250,508737.718750,417763.656250,508737.718750,508737.718750,280517
2018-07-14,498161.062500,498161.062500,426655.062500,461236.687500,461236.687500,624053
2018-07-15,458298.875000,485744.281250,428107.687500,485744.281250,485744.281250,1444117
2018-07-16,507194.500000,527850.312500,439756.625000,527850.312500,527850.312500,2677256
2018-07-17,549606.125000,618943.812500,484044.437500,613673.187500,613673.187500,3654423
2018-07-18,636003.062500,636003.062500,465705.375000,525965.312500,525965.312500,1669939
2018-07-19,538496.125000,616871.125000,482414.656250,482414.656250,482414.656250,1206036
2018-07-20,474438.406250,598851.062500,467342.781250,478960.593750,478960.593750,1355458
2018-07-21,481942.906250,605842.750000,481942.906250,546773.625000,546773.625000,548413
2018-07-22,580608.625000,580608.625000,499655.093750,554611.187500,554611.187500,3594435
2018-07-23,567216.000000,679382.250000,499922.468750,546583.687500,546583.687500,1686757
2018-07-24,621427.812500,621427.812500,514166.031250,527478.812500,527478.812500,1038605
2018-07-25,522298.468750,580493.062500,377889.531250,580493.062500,580493.062500,2308620
2018-07-26,589637.375000,615443.500000,443190.875000,452335.468750,452335.468750,1064797
2018-07-27,456232.687500,599162.312500,452679.406250,452679.406250,452679.406250,1745079
2018-07-28,454226.156250,678188.312500,454226.156250,610014.437500,610014.437500,1982546
2018-07-29,643426.187500,692937.750000,460333.250000,633472.000000,633472.000000,872290
2018-07-30,633472.000000,633472.000000,513603.687500,625725.187500,625725.187500,3287560
2018-07-31,532846.187500,583485.937500,532846.187500,583485.937500,583485.937500,700183
2018-08-01,590896.250000,602009.000000,502678.687500,504378.968750,504378.968750,3343528
2018-08-02,488428.062500,862346.750000,483336.437500,569854.437500,569854.437500,1792762
2018-08-03,379869.812500,552212.875000,379869.812500,463136.875000,463136.875000,826236
2018-08-04,462330.500000,543743.250000,462330.500000,468376.312500,468376.312500,481490
2018-08-05,459126.218750,541213.687500,459126.218750,527381.250000,527381.250000,7414980
2018-08-06,547404.500000,555001.500000,482758.125000,546313.750000,546313.750000,1292578
2018-08-07,435093.375000,535401.000000,414757.843750,437156.343750,437156.343750,5044784
2018-08-08,444330.937500,444330.937500,444330.937500,444330.937500,444330.937500,0
2018-08-09,458185.375000,458185.375000,458185.375000,458185.375000,458185.375000,0
2018-08-10,484657.187500,573791.125000,483765.250000,483765.250000,483765.250000,1741554
2018-08-11,443178.843750,521261.000000,443178.843750,448050.625000,448050.625000,706575
2018-08-12,497482.906250,623291.187500,454206.281250,545379.375000,545379.375000,2078986
2018-08-13,550575.812500,561812.500000,423423.281250,516642.562500,516642.562500,3179934
2018-08-14,518035.750000,570288.875000,298173.156250,298173.156250,298173.156250,3655602
2018-08-15,427078.968750,549083.500000,418366.093750,522310.937500,522310.937500,2929642
2018-08-16,492647.656250,536160.000000,376108.906250,536160.000000,536160.000000,1871198
2018-08-17,561211.812500,561211.812500,468994.031250,537707.312500,537707.312500,4411350
2018-08-18,535480.937500,535480.937500,439424.875000,535480.750000,535480.750000,1815279
2018-08-19,571113.437500,571114.375000,464808.812500,467602.875000,467602.875000,2373084
2018-08-20,466792.468750,634645.062500,437943.156250,495101.031250,495101.031250,3928626
2018-08-21,505415.625000,686524.812500,460405.187500,511707.250000,511707.250000,3530268
2018-08-22,514318.000000,568258.312500,439534.750000,568258.312500,568258.312500,3477740
2018-08-23,528613.812500,528613.812500,451739.281250,528613.812500,528613.812500,1773499
2018-08-24,539057.187500,539057.187500,450545.093750,469378.375000,469378.375000,2845371
2018-08-25,473247.906250,543501.187500,319641.812500,461449.156250,461449.156250,2112514
2018-08-26,453148.343750,549049.375000,433908.812500,533724.375000,533724.375000,6340645
2018-08-27,531946.812500,540109.875000,477091.406250,490636.187500,490636.187500,2229941
2018-08-28,499653.718750,534828.187500,451668.281250,494791.875000,494791.875000,4341798
2018-08-29,499053.812500,819584.687500,478147.625000,535069.062500,535069.062500,2101216
2018-08-30,542032.125000,593754.750000,450059.687500,472481.906250,472481.906250,2322248
2018-08-31,461860.093750,543591.562500,417038.812500,537966.000000,537966.000000,4486098
2018-09-01,546582.312500,562216.250000,488709.000000,540288.937500,540288.937500,5038734
2018-09-02,548587.625000,570851.750000,497053.468750,504145.593750,504145.593750,2763221
2018-09-03,517592.156250,573053.812500,508246.375000,573053.812500,573053.812500,2211987
2018-09-04,650823.812500,650823.812500,565595.187500,578345.687500,578345.687500,4385017
2018-09-05,559784.937500,559784.937500,466834.906250,544036.500000,544036.500000,5179771
2018-09-06,570518.687500,594843.812500,466960.187500,466960.187500,466960.187500,3281329
2018-09-07,493818.656250,571579.187500,463579.031250,539824.812500,539824.812500,6418516
2018-09-08,548066.375000,669575.937500,451801.437500,548066.375000,548066.375000,3409521
2018-09-09,550641.875000,550641.875000,484908.656250,489099.562500,489099.562500,6133308
2018-09-10,518991.531250,528053.062500,476539.781250,501366.031250,501366.031250,6016392
2018-09-11,509763.875000,899143.250000,363091.375000,454875.125000,454875.125000,5203771
2018-09-12,404128.937500,518675.093750,404128.937500,502967.875000,502967.875000,4108241
2018-09-13,505258.562500,575226.437500,390487.781250,490442.937500,490442.937500,8744597
2018-09-14,465190.218750,522225.468750,391459.375000,476298.156250,476298.156250,9897475
2018-09-15,480038.312500,510790.750000,388932.187500,388932.187500,388932.187500,2003000
2018-09-16,509213.593750,636492.687500,425802.531250,636492.687500,636492.687500,27725622
2018-09-17,605726.875000,605726.875000,420827.062500,463309.312500,463309.312500,7352718
2018-09-18,465601.406250,509298.437500,392148.906250,503997.250000,503997.250000,3656500
2018-09-19,472648.093750,496899.812500,362994.125000,443019.312500,443019.312500,6751614
2018-09-20,417760.781250,503627.937500,417760.781250,485725.156250,485725.156250,1991473
2018-09-21,496404.343750,545998.625000,347898.750000,503823.093750,503823.093750,6569853
2018-09-22,465863.656250,542827.625000,343776.500000,538909.125000,538909.125000,1880253
2018-09-23,567614.250000,567614.250000,477177.812500,483080.562500,483080.562500,5458810
2018-09-24,491781.687500,645624.812500,296777.281250,492455.906250,492455.906250,2758245
2018-09-25,505190.375000,578578.500000,456873.187500,516616.031250,516616.031250,3563100
2018-09-26,503128.812500,516640.468750,294962.593750,516640.468750,516640.468750,3402594
2018-09-27,528844.562500,543582.000000,478260.968750,481851.375000,481851.375000,5391916
2018-09-28,459450.906250,502331.375000,439359.625000,502331.375000,502331.375000,1549189
2018-09-29,501274.218750,511345.218750,459091.375000,491813.718750,491813.718750,4406651
2018-09-30,493715.281250,508625.031250,454545.812500,501014.375000,501014.375000,6498156
2018-10-01,507505.093750,519165.062500,438200.406250,519165.062500,519165.062500,8374132
2018-10-02,529573.500000,529573.500000,325990.187500,501321.781250,501321.781250,5674962
2018-10-03,503020.593750,508524.812500,357621.281250,476837.968750,476837.968750,178709330
2018-10-04,468141.843750,506142.125000,458558.031250,501710.687500,501710.687500,320688462
2018-10-05,505335.031250,505335.031250,364868.343750,500490.656250,500490.656250,63682430
2018-10-06,499294.125000,750282.250000,334021.625000,498409.062500,498409.062500,7182074
2018-10-07,494996.468750,516179.562500,462483.218750,483202.750000,483202.750000,15336854
2018-10-08,485201.500000,639656.937500,340313.562500,481232.562500,481232.562500,10308001
2018-10-09,482719.375000,742940.125000,468798.093750,503966.125000,503966.125000,14070733
2018-10-10,562779.375000,581444.750000,463266.375000,476069.750000,476069.750000,9992703
2018-10-11,466002.687500,634955.687500,323404.312500,477495.343750,477495.343750,6560785
2018-10-12,507109.875000,532041.562500,463601.312500,464875.656250,464875.656250,13258253
2018-10-13,476109.531250,543958.937500,476109.531250,505151.031250,505151.031250,8193549
2018-10-14,494172.906250,558954.312500,485547.031250,492524.625000,492524.625000,6417595
2018-10-15,486757.781250,771153.875000,476668.000000,491020.625000,491020.625000,5533802
2018-10-16,494930.031250,656629.562500,474749.687500,523592.906250,523592.906250,11142057
2018-10-17,530706.500000,539143.250000,479674.906250,517238.343750,517238.343750,8260296
2018-10-18,513852.437500,530671.812500,456154.031250,456154.031250,456154.031250,4684701
2018-10-19,453291.437500,532967.437500,453291.437500,475955.125000,475955.125000,6611016
2018-10-20,477307.687500,535902.062500,477307.687500,511637.718750,511637.718750,1181883
2018-10-21,512926.468750,512926.468750,458967.875000,509949.437500,509949.437500,5175986
2018-10-22,509789.281250,509789.281250,357653.343750,504394.093750,504394.093750,7813064
2018-10-23,473752.562500,510111.406250,473752.562500,506620.593750,506620.593750,3899965
2018-10-24,507729.875000,508058.281250,323090.406250,508057.968750,508057.968750,4019754
2018-10-25,505837.968750,508547.250000,469631.812500,503251.843750,503251.843750,2116174
2018-10-26,502147.531250,504731.156250,473159.625000,500668.375000,500668.375000,7244671
2018-10-27,497679.812500,502869.062500,348756.343750,466889.656250,466889.656250,8646796
2018-10-29,475595.875000,601498.500000,355187.812500,483967.625000,483967.625000,9393811
2018-10-30,481715.187500,493787.218750,454909.468750,486012.000000,486012.000000,16723672
2018-10-31,485254.500000,487453.687500,352609.625000,466556.656250,466556.656250,10842777
2018-11-01,467139.312500,489097.968750,314920.656250,484224.937500,484224.937500,11093593
2018-11-02,480148.187500,490056.437500,455480.000000,490007.156250,490007.156250,12235478
2018-11-03,491548.062500,505512.906250,453343.343750,489941.562500,489941.562500,3834282
2018-11-04,469514.531250,509968.750000,442640.156250,509968.750000,509968.750000,8200297
2018-11-05,512137.406250,512137.406250,337966.781250,448788.250000,448788.250000,6072105
2018-11-06,431830.781250,479464.031250,431830.781250,478148.906250,478148.906250,4608877
2018-11-07,486080.281250,506211.500000,451918.156250,488087.500000,488087.500000,3255543
2018-11-08,494913.906250,508778.687500,327558.875000,461363.468750,461363.468750,2387556
2018-11-09,461211.968750,483957.937500,338120.812500,483185.687500,483185.687500,993429
2018-11-10,478899.875000,479289.062500,429220.125000,429220.125000,429220.125000,2333240
2018-11-11,430785.093750,481104.687500,428624.593750,471338.468750,471338.468750,1029874
2018-11-12,471805.468750,480274.062500,441836.437500,478109.031250,478109.031250,4460279
2018-11-13,485680.531250,485680.531250,458561.625000,485127.250000,485127.250000,4605312
2018-11-14,498204.718750,498204.718750,425678.250000,458875.750000,458875.750000,7029976
2018-11-15,453070.875000,488749.093750,407995.125000,415510.718750,415510.718750,4250674
2018-11-16,424960.187500,483142.718750,407907.343750,407907.343750,407907.343750,8243807
2018-11-17,407779.593750,457761.531250,406016.656250,413996.968750,413996.968750,3822020
2018-11-18,410624.812500,475853.593750,351854.687500,406225.343750,406225.343750,3571939
2018-11-19,418542.968750,477306.281250,369577.093750,391461.531250,391461.531250,8412508
2018-11-20,409462.531250,429892.218750,225886.343750,336208.937500,336208.937500,19506842
2018-11-21,332267.437500,408489.812500,325067.531250,325067.531250,325067.531250,8737815
2018-11-22,363697.218750,418453.468750,232571.296875,335227.625000,335227.625000,9171827
2018-11-23,342992.031250,397465.812500,303315.093750,305085.968750,305085.968750,6708840
2018-11-24,295330.812500,379715.625000,277135.562500,297400.875000,297400.875000,3708588
2018-11-25,369583.062500,371657.281250,270571.000000,284626.937500,284626.937500,2167149
2018-11-26,288262.218750,376749.187500,198405.468750,263956.812500,263956.812500,3935596
2018-11-27,263200.281250,342877.031250,260906.906250,270280.031250,270280.031250,3959602
2018-11-28,269658.531250,385484.062500,183221.937500,339533.562500,339533.562500,4767051
2018-11-29,356065.156250,356065.156250,307420.562500,307420.562500,307420.562500,4147103
2018-11-30,299903.968750,343513.437500,211647.765625,327200.875000,327200.875000,1869298
2018-12-01,327108.718750,383647.093750,189691.765625,336662.843750,336662.843750,1607901
2018-12-02,338085.343750,385264.562500,290207.406250,385264.562500,385264.562500,6869267
2018-12-03,386237.187500,386238.250000,200526.421875,386238.250000,386238.250000,5221941
2018-12-04,388723.843750,388727.781250,285239.593750,316068.375000,316068.375000,6030584
2018-12-05,322482.906250,396615.437500,274734.718750,274734.718750,274734.718750,5755692
2018-12-06,288059.750000,415853.375000,286076.093750,310918.406250,310918.406250,9849894
2018-12-07,295404.812500,313864.312500,244617.843750,265125.812500,265125.812500,4642352
2018-12-08,273755.437500,294673.875000,241097.546875,248900.468750,248900.468750,6892054
2018-12-09,250680.687500,326394.093750,247750.109375,291011.906250,291011.906250,1780992
2018-12-10,292389.687500,327947.000000,242882.093750,242882.093750,242882.093750,3048170
2018-12-11,244853.125000,330600.656250,153743.859375,243602.312500,243602.312500,2179022
2018-12-12,243981.859375,359986.531250,241836.984375,359986.531250,359986.531250,6472557
2018-12-13,357093.218750,357093.218750,176652.546875,278418.031250,278418.031250,2633277
2018-12-14,279873.406250,279873.406250,234260.625000,259885.375000,259885.375000,5639512
2018-12-15,259074.500000,357839.875000,229584.515625,266610.625000,266610.625000,1958521
2018-12-16,265080.750000,349351.875000,222716.093750,349351.875000,349351.875000,2668000
2018-12-17,342111.906250,342119.375000,224939.750000,259208.687500,259208.687500,932892
2018-12-18,253167.671875,253167.671875,253167.671875,253167.671875,253167.671875,0
2018-12-19,257542.203125,257542.203125,257542.203125,257542.203125,257542.203125,0
2018-12-20,246987.765625,246987.765625,246987.765625,246987.765625,246987.765625,0
2018-12-21,247473.812500,247473.812500,247473.812500,247473.812500,247473.812500,0
2018-12-22,238585.875000,238585.875000,238585.875000,238585.875000,238585.875000,0
2018-12-23,211713.718750,211713.718750,211713.718750,211713.718750,211713.718750,0
2018-12-24,201367.593750,201367.593750,201367.593750,201367.593750,201367.593750,0
2018-12-25,204006.203125,204006.203125,204006.203125,204006.203125,204006.203125,0
2018-12-26,202895.203125,202895.203125,202895.203125,202895.203125,202895.203125,0
2018-12-27,217963.062500,217963.062500,217963.062500,217963.062500,217963.062500,0
2018-12-28,196715.296875,196715.296875,196715.296875,196715.296875,196715.296875,0
2018-12-29,192410.203125,192410.203125,192410.203125,192410.203125,192410.203125,0
2018-12-30,191785.265625,191785.265625,191785.265625,191785.265625,191785.265625,0
2018-12-31,195465.437500,195465.437500,195465.437500,195465.437500,195465.437500,0
2019-01-01,189841.031250,189841.031250,189841.031250,189841.031250,189841.031250,0
2019-01-02,176161.921875,176161.921875,176161.921875,176161.921875,176161.921875,0
2019-01-03,178661.656250,178661.656250,178661.656250,178661.656250,178661.656250,0
2019-01-04,173106.687500,173106.687500,173106.687500,173106.687500,173106.687500,0
2019-01-05,171370.765625,171370.765625,171370.765625,171370.765625,171370.765625,0
2019-01-06,179980.953125,179980.953125,179980.953125,179980.953125,179980.953125,0
2019-01-07,184702.687500,184702.687500,184702.687500,184702.687500,184702.687500,0
2019-01-08,186230.296875,186230.296875,186230.296875,186230.296875,186230.296875,0
2019-01-09,185883.125000,185883.125000,185883.125000,185883.125000,185883.125000,0
2019-01-10,199215.046875,199215.046875,199215.046875,199215.046875,199215.046875,0
2019-01-11,200603.781250,200603.781250,200603.781250,200603.781250,200603.781250,0
2019-01-12,201853.656250,201853.656250,201853.656250,201853.656250,201853.656250,0
2019-01-13,211366.531250,211366.531250,211366.531250,211366.531250,211366.531250,0
2019-01-14,198312.359375,198312.359375,198312.359375,198312.359375,198312.359375,0
2019-01-15,207130.875000,207130.875000,207130.875000,207130.875000,207130.875000,0
2019-01-16,205186.625000,205186.625000,205186.625000,205186.625000,205186.625000,0
2019-01-17,206297.625000,206297.625000,206297.625000,206297.625000,206297.625000,0
2019-01-18,209700.046875,209700.046875,209700.046875,209700.046875,209700.046875,0
2019-01-19,207547.484375,207547.484375,207547.484375,207547.484375,207547.484375,0
2019-01-20,209075.109375,209075.109375,209075.109375,209075.109375,209075.109375,0
2019-01-21,211783.156250,211783.156250,211783.156250,211783.156250,211783.156250,0
2019-01-22,210463.843750,210463.843750,210463.843750,210463.843750,210463.843750,0
2019-01-23,211852.593750,211852.593750,211852.593750,211852.593750,211852.593750,0
2019-01-24,213033.015625,213033.015625,213033.015625,213033.015625,213033.015625,0
2019-01-25,214977.265625,214977.265625,214977.265625,214977.265625,214977.265625,0
2019-01-26,214560.640625,214560.640625,214560.640625,214560.640625,214560.640625,0
2019-01-27,219907.296875,219907.296875,219907.296875,219907.296875,219907.296875,0
2019-01-28,226156.625000,226156.625000,226156.625000,226156.625000,226156.625000,0
2019-01-29,226642.687500,226642.687500,226642.687500,226642.687500,226642.687500,0
2019-01-30,221851.531250,221851.531250,221851.531250,221851.531250,221851.531250,0
2019-01-31,224004.078125,224004.078125,224004.078125,224004.078125,224004.078125,0
2019-02-01,225253.953125,225253.953125,225253.953125,225253.953125,225253.953125,0
2019-02-02,220393.359375,220393.359375,220393.359375,220393.359375,220393.359375,0
2019-02-03,223795.765625,223795.765625,223795.765625,223795.765625,223795.765625,0
2019-02-04,223518.015625,223518.015625,223518.015625,223518.015625,223518.015625,0
2019-02-05,224629.015625,224629.015625,224629.015625,224629.015625,224629.015625,0
2019-02-06,226087.203125,226087.203125,226087.203125,226087.203125,226087.203125,0
2019-02-07,226017.765625,226017.765625,226017.765625,226017.765625,226017.765625,0
2019-02-08,213102.453125,213102.453125,213102.453125,213102.453125,213102.453125,0
2019-02-09,213380.203125,213380.203125,213380.203125,213380.203125,213380.203125,0
2019-02-10,204353.390625,204353.390625,204353.390625,204353.390625,204353.390625,0
2019-02-11,208519.609375,208519.609375,208519.609375,208519.609375,208519.609375,0
2019-02-12,206089.312500,206089.312500,206089.312500,206089.312500,206089.312500,0
2019-02-13,205672.687500,205672.687500,205672.687500,205672.687500,205672.687500,0
2019-02-14,206922.562500,206922.562500,206922.562500,206922.562500,206922.562500,0
2019-02-15,206714.250000,206714.250000,206714.250000,206714.250000,206714.250000,0
2019-02-16,204839.453125,204839.453125,204839.453125,204839.453125,204839.453125,0
2019-02-17,190257.656250,190257.656250,190257.656250,190257.656250,190257.656250,0
2019-02-18,185744.234375,185744.234375,185744.234375,185744.234375,185744.234375,0
2019-02-19,189146.656250,189146.656250,189146.656250,189146.656250,189146.656250,0
2019-02-20,185397.062500,185397.062500,185397.062500,185397.062500,185397.062500,0
2019-02-21,187827.359375,187827.359375,187827.359375,187827.359375,187827.359375,0
2019-02-22,186646.921875,186646.921875,186646.921875,186646.921875,186646.921875,0
2019-02-23,181230.828125,181230.828125,181230.828125,181230.828125,181230.828125,0
2019-02-24,196576.437500,196576.437500,196576.437500,196576.437500,196576.437500,0
2019-02-25,192757.390625,192757.390625,192757.390625,192757.390625,192757.390625,0
2019-02-26,193937.812500,193937.812500,193937.812500,193937.812500,193937.812500,0
2019-02-27,196368.125000,196368.125000,196368.125000,196368.125000,196368.125000,0
2019-02-28,195673.750000,195673.750000,195673.750000,195673.750000,195673.750000,0
2019-03-01,196229.234375,196229.234375,196229.234375,196229.234375,196229.234375,0
2019-03-02,200256.593750,200256.593750,200256.593750,200256.593750,200256.593750,0
2019-03-03,202478.578125,202478.578125,202478.578125,202478.578125,202478.578125,0
2019-03-04,205325.500000,205325.500000,205325.500000,205325.500000,205325.500000,0
2019-03-05,195951.500000,195951.500000,195951.500000,195951.500000,195951.500000,0
2019-03-06,195187.687500,195187.687500,195187.687500,195187.687500,195187.687500,0
2019-03-07,196645.875000,196645.875000,196645.875000,196645.875000,196645.875000,0
2019-03-08,200881.531250,200881.531250,200881.531250,200881.531250,200881.531250,0
2019-03-09,199423.343750,199423.343750,199423.343750,199423.343750,199423.343750,0
2019-03-10,200812.093750,200812.093750,200812.093750,200812.093750,200812.093750,0
2019-03-11,202686.890625,202686.890625,202686.890625,202686.890625,202686.890625,0
2019-03-12,201992.515625,201992.515625,201992.515625,201992.515625,201992.515625,0
2019-03-13,203797.890625,203797.890625,203797.890625,203797.890625,203797.890625,0
2019-03-14,203728.453125,203728.453125,203728.453125,203728.453125,203728.453125,0
2019-03-15,199562.234375,199562.234375,199562.234375,199562.234375,199562.234375,0
2019-03-16,197340.234375,197340.234375,197340.234375,197340.234375,197340.234375,0
2019-03-17,199423.343750,199423.343750,199423.343750,199423.343750,199423.343750,0
2019-03-18,201228.718750,201228.718750,201228.718750,201228.718750,201228.718750,0
2019-03-19,201298.156250,201298.156250,201298.156250,201298.156250,201298.156250,0
2019-03-20,201923.093750,201923.093750,201923.093750,201923.093750,201923.093750,0
2019-03-21,205047.765625,205047.765625,205047.765625,205047.765625,205047.765625,0
2019-03-22,203589.578125,203589.578125,203589.578125,203589.578125,203589.578125,0
2019-03-23,202756.328125,202756.328125,202756.328125,202756.328125,202756.328125,0
2019-03-24,203659.015625,203659.015625,203659.015625,203659.015625,203659.015625,0
2019-03-25,204075.640625,204075.640625,204075.640625,204075.640625,204075.640625,0
2019-03-26,204283.953125,204283.953125,204283.953125,204283.953125,204283.953125,0
2019-03-27,201089.843750,201089.843750,201089.843750,201089.843750,201089.843750,0
2019-03-28,202825.765625,202825.765625,202825.765625,202825.765625,202825.765625,0
